regulator,target
PKNOX1,STAT3
PKNOX1,CBX8
PKNOX1,ZFYVE21
PKNOX1,NONO
PKNOX1,SSR4
PKNOX1,SMAD2
PKNOX1,CREB3L2
PKNOX1,TLE4
PKNOX1,SIN3A
PKNOX1,ETV1
PKNOX1,RUVBL1
PKNOX1,TCF3
PKNOX1,BRD4
PKNOX1,FUT8
PKNOX1,KLHDC3
PKNOX1,ANO10
PKNOX1,CTDSPL
PKNOX1,SUZ12
PKNOX1,NFYC
PKNOX1,SALL1
PKNOX1,YY1
PKNOX1,DGCR8
PKNOX1,GNA12
PKNOX1,SSR3
PKNOX1,SMAD1
PKNOX1,TAF1
PKNOX1,HEXIM1
PKNOX1,FN1
PKNOX1,SFRP1
PKNOX1,KMT2C
PKNOX1,VKORC1
PKNOX1,ITGB1
PKNOX1,ZIC3
PKNOX1,ARFIP1
PKNOX1,ZFP710
PKNOX1,TGIF1
PKNOX1,TMEM165
PKNOX1,ARHGAP1
PKNOX1,FGF4
PKNOX1,RNF138
PKNOX1,SETD7
PKNOX1,2410141K09RIK
PKNOX1,RBMXL2
PKNOX1,GPA33
PKNOX1,NR5A2
POU5F1,RIF1
POU5F1,PIPOX
POU5F1,ACP6
POU5F1,MTF2
POU5F1,SET
POU5F1,UPP1
POU5F1,ETV1
POU5F1,TFE3
POU5F1,ELL
POU5F1,LRPAP1
POU5F1,ZFP819
POU5F1,GCNT2
POU5F1,FOXH1
POU5F1,NANOG
POU5F1,ZFP428
POU5F1,SLC7A3
POU5F1,KDM2B
POU5F1,ZFP384
POU5F1,RBPJ
POU5F1,ADNP
POU5F1,PHC1
POU5F1,SPP1
POU5F1,CLTC
POU5F1,ETV5
POU5F1,ATF7IP
POU5F1,PWP1
POU5F1,ZFP42
POU5F1,CDH6
POU5F1,CALM1
POU5F1,WDR11
POU5F1,TLE4
POU5F1,OGT
POU5F1,STAT3
POU5F1,MED23
POU5F1,KANSL3
POU5F1,RDM1
POU5F1,TET2
POU5F1,MSH6
POU5F1,MYMX
POU5F1,HDLBP
POU5F1,MKRN1
POU5F1,ZFHX3
POU5F1,KMT2D
POU5F1,NSL1
POU5F1,RARA
POU5F1,OTX2
POU5F1,CST3
POU5F1,2410141K09RIK
POU5F1,RARG
POU5F1,DUSP6
POU5F1,NR5A2
POU5F1,GNB2
POU5F1,SFRP1
POU5F1,DDOST
POU5F1,DMAP1
POU5F1,KMT2C
POU5F1,ZMYND8
POU5F1,LAMP1
POU5F1,RRAS2
POU5F1,ASS1
POU5F1,PLA2G1B
POU5F1,CREB3
POU5F1,PCOLCE2
POU5F1,CHD7
POU5F1,TAX1BP3
POU5F1,LMNB1
POU5F1,HDAC2
POU5F1,FBXW8
POU5F1,GORASP2
POU5F1,ZFP710
POU5F1,RAF1
POU5F1,MFSD1
POU5F1,CDC16
POU5F1,TBRG1
POU5F1,PTPN21
POU5F1,XRCC5
POU5F1,GSTA4
POU5F1,RBBP5
POU5F1,IRF2BPL
POU5F1,PDK1
POU5F1,CBX8
POU5F1,SH3GLB1
POU5F1,NCAPD3
POU5F1,SRSF1
POU5F1,HSP90AB1
POU5F1,DGCR8
POU5F1,WDR82
POU5F1,LRRC59
POU5F1,SMARCA5
POU5F1,TXNDC12
POU5F1,ARHGAP1
POU5F1,MARC2
POU5F1,PURB
POU5F1,SIRT6
POU5F1,MYCN
POU5F1,TFRC
POU5F1,TRAM1
POU5F1,ST5
POU5F1,KDM1A
POU5F1,MBD3
POU5F1,CDC42SE2
POU5F1,AEBP2
POU5F1,SSRP1
POU5F1,TUBB2B
POU5F1,TBP
POU5F1,MYLPF
POU5F1,KDELC2
POU5F1,CBX5
POU5F1,KDM5B
POU5F1,EP400
POU5F1,NFYC
POU5F1,CDK7
POU5F1,MORC3
POU5F1,PTOV1
POU5F1,KDM4C
POU5F1,SMARCA4
POU5F1,GABARAP
POU5F1,ZFP532
POU5F1,P4HA1
POU5F1,GLIPR2
POU5F1,PLEKHF2
POU5F1,TMEM30A
POU5F1,PAFAH1B3
POU5F1,ILK
POU5F1,MSL2
POU5F1,LAMC1
POU5F1,POFUT2
POU5F1,ARF4
POU5F1,DAP
POU5F1,PHF5A
POU5F1,SLC16A1
POU5F1,SEMA4C
POU5F1,CBX3
POU5F1,USP28
POU5F1,SMAD2
POU5F1,MTA2
POU5F1,IMPDH2
POU5F1,SAP18
POU5F1,UBA2
POU5F1,MAPK8
POU5F1,PRDX1
POU5F1,NPM1
POU5F1,ARPC5
POU5F1,POLE4
POU5F1,ITGB1
POU5F1,GTF2B
POU5F1,TCF3
POU5F1,NELFA
POU5F1,BRD9
POU5F1,PTP4A1
POU5F1,ADAM19
POU5F1,GNPTAB
POU5F1,PRDM14
POU5F1,FBRSL1
POU5F1,ZBTB44
POU5F1,KCTD10
POU5F1,HSP90AA1
POU5F1,TSPAN9
POU5F1,DDB1
POU5F1,OPLAH
POU5F1,ZFP143
POU5F1,TMED2
POU5F1,SETDB1
POU5F1,RER1
POU5F1,NFYB
POU5F1,PKNOX1
POU5F1,RTN3
POU5F1,TGIF2
POU5F1,CALR
POU5F1,NRF1
POU5F1,SOD1
POU5F1,DARS
POU5F1,ATP6V0A1
POU5F1,RUVBL2
POU5F1,LGALS3
POU5F1,BRD2
POU5F1,BAZ1B
POU5F1,ARID1A
POU5F1,SEC24A
POU5F1,CTCF
POU5F1,SRSF2
POU5F1,TMED9
POU5F1,ARF1
POU5F1,MBD2
POU5F1,PARP1
POU5F1,SETX
POU5F1,PPIB
POU5F1,TMOD3
POU5F1,CDC73
POU5F1,DNAJC10
POU5F1,ZC3H11A
POU5F1,VAMP3
POU5F1,MDN1
POU5F1,LYN
POU5F1,COPG1
POU5F1,EZH2
POU5F1,USP16
POU5F1,CTSD
POU5F1,DPY30
POU5F1,SELENOM
POU5F1,BEND5
POU5F1,SLC25A4
POU5F1,BSG
POU5F1,IKBIP
POU5F1,APAF1
POU5F1,SARAF
POU5F1,STAG1
POU5F1,YEATS4
POU5F1,ARPC2
POU5F1,RAD23B
POU5F1,MYL6
POU5F1,FABP3
POU5F1,KDM5A
POU5F1,HIRA
POU5F1,PTPN14
POU5F1,ZFP979
POU5F1,DCTPP1
POU5F1,FRMD4A
POU5F1,LRRC34
POU5F1,ABHD5
POU5F1,GXYLT1
POU5F1,NFYA
POU5F1,ERP29
POU5F1,ADGRA2
POU5F1,PDCD6IP
POU5F1,KAT5
POU5F1,ZBTB2
POU5F1,CDK8
POU5F1,SMAD1
POU5F1,RNF2
POU5F1,E4F1
POU5F1,MPHOSPH8
POU5F1,ASPH
POU5F1,RAB11A
POU5F1,TRIM28
POU5F1,CALU
POU5F1,PSEN1
POU5F1,MAPKAPK2
POU5F1,TAF3
POU5F1,SETD1A
POU5F1,CXXC1
POU5F1,DR1
POU5F1,SNRPN
POU5F1,CCND1
POU5F1,PHRF1
POU5F1,TMED3
POU5F1,TDGF1
POU5F1,SLC35F5
POU5F1,PNP
POU5F1,NCAPG
POU5F1,NODAL
POU5F1,HSPB1
POU5F1,SLC7A6
POU5F1,RCOR1
POU5F1,PLA2G15
POU5F1,HSPA4
POU5F1,NCAPH2
POU5F1,LMF2
POU5F1,RRN3
POU5F1,TEX264
POU5F1,LAMB2
POU5F1,PDIA3
POU5F1,FKBP5
POU5F1,NACC1
POU5F1,LRP2
POU5F1,ETV4
POU5F1,VKORC1
POU5F1,APEX1
POU5F1,MED26
POU5F1,B4GALT1
POU5F1,COPA
POU5F1,FBXO22
POU5F1,CDC5L
POU5F1,MCRS1
POU5F1,MAFK
POU5F1,FHDC1
POU5F1,HMGA1
POU5F1,BTAF1
POU5F1,SMARCC1
POU5F1,KDM2A
POU5F1,RUVBL1
POU5F1,SOX2
POU5F1,KAT8
POU5F1,ARFIP1
POU5F1,CCDC88C
POU5F1,SDCBP
POU5F1,ZFP217
POU5F1,CD63
POU5F1,PRDM15
POU5F1,CHD1
POU5F1,ARHGAP29
POU5F1,INO80
POU5F1,GSN
POU5F1,WDR5
POU5F1,CTBP2
POU5F1,YY1
POU5F1,PDIA5
POU5F1,SELENOS
POU5F1,XPNPEP1
POU5F1,TCF12
POU5F1,SETD7
POU5F1,EED
POU5F1,RAD21
POU5F1,ANO10
POU5F1,RFFL
POU5F1,SOAT1
POU5F1,ACTL6A
POU5F1,KMT2B
POU5F1,RAP1GDS1
POU5F1,NR4A1
POU5F1,SUPT16
POU5F1,SALL4
POU5F1,ATP6V0E
POU5F1,SELENOW
POU5F1,FUT8
POU5F1,FNDC3B
POU5F1,SERBP1
POU5F1,TPD52
POU5F1,HEATR1
POU5F1,CHCHD10
POU5F1,TCL1
POU5F1,SUPT5
POU5F1,GALK1
POU5F1,COPB1
POU5F1,CPD
POU5F1,ADAM10
POU5F1,METTL3
POU5F1,CHMP4B
POU5F1,NCOR1
POU5F1,NFXL1
POU5F1,ZFX
POU5F1,TMEM214
POU5F1,ERF
POU5F1,CBFA2T2
POU5F1,BMPR2
POU5F1,TCOF1
POU5F1,MED1
POU5F1,COLGALT1
POU5F1,PRKCE
POU5F1,SUZ12
POU5F1,SMARCAD1
POU5F1,APPBP2
POU5F1,SS18
POU5F1,DPPA4
POU5F1,DDX21
POU5F1,DPF2
POU5F1,ARID3A
POU5F1,P4HB
POU5F1,GNAI3
POU5F1,GPC6
POU5F1,TMEM165
POU5F1,RPN2
POU5F1,SMC3
POU5F1,TDH
POU5F1,HEXIM1
POU5F1,MSH2
POU5F1,OSTC
POU5F1,SEC23A
POU5F1,MAX
POU5F1,FZD5
POU5F1,EP300
POU5F1,MYDGF
POU5F1,EIF2S2
POU5F1,RRBP1
POU5F1,EDEM1
POU5F1,OAT
POU5F1,SERPING1
POU5F1,MYBL2
POU5F1,GTF3C1
POU5F1,SEC11A
POU5F1,ACBD3
POU5F1,SURF4
POU5F1,SNURF
POU5F1,SLC39A7
POU5F1,SMARCA2
POU5F1,AP2A2
POU5F1,PATJ
POU5F1,TBX3
POU5F1,FLRT3
POU5F1,KDM6B
POU5F1,CDK9
POU5F1,APOBEC3
POU5F1,SUMO1
POU5F1,GMNN
POU5F1,TGOLN1
POU5F1,SH3PXD2B
POU5F1,ZCCHC24
POU5F1,DICER1
POU5F1,L1TD1
POU5F1,H13
POU5F1,DAXX
POU5F1,LAMA1
POU5F1,KRT8
POU5F1,ELOB
POU5F1,KDELR2
POU5F1,SUMO2
POU5F1,EXT2
POU5F1,GSR
POU5F1,RNF138
POU5F1,RBBP7
POU5F1,HMGA1B
POU5F1,NONO
POU5F1,KLF4
POU5F1,ZFP281
POU5F1,KAT6B
POU5F1,LPAR2
POU5F1,TCEA3
POU5F1,CARHSP1
POU5F1,TGIF1
POU5F1,NIPBL
POU5F1,NOTCH4
POU5F1,OSBP
POU5F1,KLF5
POU5F1,RCC2
POU5F1,ZFP322A
POU5F1,PLOD3
POU5F1,LY75
POU5F1,ELL3
POU5F1,KLHDC3
POU5F1,MYH9
POU5F1,GFPT1
POU5F1,AARS
POU5F1,TMEM150A
POU5F1,HNRNPL
POU5F1,GABBR1
POU5F1,HELB
POU5F1,ARL8A
POU5F1,REEP5
POU5F1,HDAC1
POU5F1,RYBP
POU5F1,PDIA6
POU5F1,SLC15A1
POU5F1,SSR1
POU5F1,IFITM1
POU5F1,SNX2
POU5F1,NASP
POU5F1,FRS2
POU5F1,UHRF1
POU5F1,TXNDC5
POU5F1,CTR9
POU5F1,LRRC58
POU5F1,DPPA2
POU5F1,CTSL
POU5F1,E2F1
POU5F1,IER2
POU5F1,ARFGAP1
POU5F1,CPOX
POU5F1,RPP25
POU5F1,PARD6B
POU5F1,EFEMP2
POU5F1,NUP210
POU5F1,FKBP9
POU5F1,GDPD5
POU5F1,TRP53
POU5F1,JUN
POU5F1,CHD4
POU5F1,DAB2
POU5F1,GLO1
POU5F1,AGPAT4
POU5F1,STT3A
POU5F1,UBQLN2
POU5F1,ITGA6
POU5F1,TDG
POU5F1,TNKS
POU5F1,BCLAF3
POU5F1,RBMXL2
POU5F1,SAP30
POU5F1,RANBP17
POU5F1,B2M
POU5F1,PHLDB2
POU5F1,BMI1
POU5F1,PFKP
POU5F1,FBLIM1
POU5F1,RAB2A
POU5F1,LEO1
POU5F1,MED12
POU5F1,F3
POU5F1,TAF2
POU5F1,ERAS
POU5F1,AU018091
POU5F1,KRTCAP2
POU5F1,LDLRAP1
POU5F1,ZYX
POU5F1,ZIC3
POU5F1,ZIC2
POU5F1,SNX7
POU5F1,ZFP57
POU5F1,KLF2
POU5F1,RAB3IL1
POU5F1,PLOD2
POU5F1,CLCN5
POU5F1,DNAJC3
POU5F1,TMED10
POU5F1,PML
POU5F1,TMEM144
POU5F1,TET3
POU5F1,TPM4
POU5F1,QSOX1
POU5F1,CKAP4
POU5F1,MEN1
POU5F1,AMPD2
POU5F1,PAF1
POU5F1,RPN1
POU5F1,REST
POU5F1,FN1
POU5F1,FGF4
POU5F1,TMBIM6
POU5F1,CHST15
POU5F1,DERL1
POU5F1,GFPT2
POU5F1,DROSHA
POU5F1,P3H1
POU5F1,MAP1A
POU5F1,TCF15
POU5F1,CREBBP
POU5F1,GLI2
POU5F1,GGA2
POU5F1,CBX1
POU5F1,TFCP2L1
POU5F1,MOB3B
POU5F1,MSL1
POU5F1,MMGT1
POU5F1,UBTF
POU5F1,TM9SF3
POU5F1,SSR4
POU5F1,SPNS2
POU5F1,PDGFRA
POU5F1,PCOLCE
POU5F1,TALDO1
POU5F1,PITPNC1
POU5F1,GLDC
POU5F1,COBLL1
POU5F1,MCM2
POU5F1,TMEM9B
POU5F1,APP
POU5F1,KDM6A
POU5F1,HIRIP3
POU5F1,NID1
POU5F1,IFITM2
POU5F1,2200002D01RIK
POU5F1,HTATSF1
POU5F1,E2F4
POU5F1,TCN2
POU5F1,AMFR
POU5F1,P4HA2
POU5F1,MAN1A2
POU5F1,ITGAV
POU5F1,BRD4
POU5F1,JARID2
POU5F1,HSPG2
POU5F1,GNS
POU5F1,LAMB1
POU5F1,RETREG1
POU5F1,SIK1
POU5F1,SEPT1
POU5F1,STARD10
POU5F1,NR0B1
POU5F1,CBX2
POU5F1,L3MBTL3
POU5F1,STAG2
POU5F1,HCFC1
POU5F1,TET1
POU5F1,VSIR
POU5F1,MCAM
POU5F1,DKC1
POU5F1,UTF1
POU5F1,MYC
POU5F1,MOV10
POU5F1,FUT9
POU5F1,N4BP3
POU5F1,COTL1
POU5F1,PRSS35
POU5F1,SIN3A
POU5F1,TGFBR3
POU5F1,DNMT3B
POU5F1,SLC39A1
POU5F1,SHF
POU5F1,THAP11
POU5F1,VAMP8
POU5F1,IGFBP2
POU5F1,RASGRP2
POU5F1,ALPL
POU5F1,NAA10
POU5F1,GGTA1
POU5F1,RBPMS2
POU5F1,P3H4
POU5F1,CTDSPL
POU5F1,GLI1
POU5F1,PARVA
POU5F1,ANXA4
POU5F1,MAN1A
POU5F1,TMEM59
POU5F1,SERPINH1
POU5F1,PLAT
POU5F1,ALDH2
POU5F1,CAR2
POU5F1,BNC2
POU5F1,ARF5
POU5F1,AKT1
POU5F1,ANK
POU5F1,HAP1
POU5F1,GATA6
POU5F1,IFI30
POU5F1,GDF3
POU5F1,ELL2
POU5F1,COL18A1
POU5F1,LRRC2
POU5F1,PLOD1
POU5F1,FGF10
POU5F1,FAM114A1
POU5F1,CTSZ
POU5F1,EPOP
POU5F1,CRTC3
POU5F1,HS3ST1
POU5F1,PXDN
POU5F1,COL27A1
POU5F1,FXYD6
POU5F1,SRGN
POU5F1,GALNT7
POU5F1,GCNT1
POU5F1,FGFR4
POU5F1,TTC39B
POU5F1,COMMD3
POU5F1,SUPT6
POU5F1,HDAC3
POU5F1,FOXA2
POU5F1,SHTN1
POU5F1,ILDR1
POU5F1,SPOCK1
POU5F1,HSF2BP
POU5F1,CLN6
POU5F1,ENOX1
POU5F1,BMP4
POU5F1,EVA1A
POU5F1,ADAM23
POU5F1,EPAS1
POU5F1,CEMIP
PRDM14,KANSL3
PRDM14,LAMP1
PRDM14,COLGALT1
PRDM14,ZFYVE21
PRDM14,ARID1A
PRDM14,RIF1
PRDM14,GATA4
PRDM14,SLC25A4
PRDM14,PRDM15
PRDM14,HSPA4
PRDM14,ZIC2
PRDM14,UHRF1
PRDM14,LRP2
PRDM14,FOXH1
PRDM14,RBBP7
PRDM15,KANSL3
PRDM15,KMT2C
PRDM15,CPD
PRDM15,MORC3
PRDM15,GLI1
PRDM15,LAMB2
PRDM15,TET1
PRDM15,KRT8
PRDM15,RBPJ
PRDM15,B4GALT1
PRDM15,DAB2
PRDM15,SERPING1
PRDM15,N4BP3
PRDM15,ARID1A
PRDM15,MPRIP
PRDM15,BNC2
PRDM15,TUBB2B
PRDM15,GPC6
PRDM15,SLC39A7
PRDM15,RER1
PRDM15,TRP53
PRDM15,GDPD5
PRDM15,GCNT2
PRDM15,DNAJC10
PRDM15,TMEM30A
PRDM15,ZFP459
PRDM15,SOD1
PRDM15,PDIA5
PRDM15,SEMA4C
PRDM15,ARFIP1
PRDM15,RXRA
PRDM15,GSN
PRDM15,MAN1A2
PRDM15,HSPB1
PRDM15,GFPT2
PRDM15,SMARCA5
PRDM15,RBPMS2
PRDM15,COLGALT1
PRDM15,HDAC1
PRDM15,TTC39B
PRDM15,ZYX
PRDM15,DUSP9
PRDM15,MAP1A
PRDM15,MYH9
PRDM15,MPHOSPH8
PRDM15,PFKP
PRDM15,TRIM28
PRDM15,KLF5
PRDM15,ANXA4
PRDM15,CRTC3
PRDM15,PARVA
PRDM15,UBA2
PRDM15,RAB3IL1
PRDM15,STAG1
PRDM15,POFUT2
PRDM15,SET
PRDM15,IER2
PRDM15,KDELR2
PRDM15,SDCBP
PRDM15,CDC42SE2
PRDM15,SETD1A
PRDM15,ARHGAP29
PRDM15,AARS
PRDM15,SLC7A6
PRDM15,DDB1
PRDM15,CAR2
PRDM15,ITGB1
PRDM15,CALU
PRDM15,ERF
PRDM15,NUCB1
PRDM15,ZC3H11A
PRDM15,LRP2
PRDM15,APPBP2
PRDM15,PLOD2
PRDM15,NCAPG
PRDM15,ARHGEF5
PRDM15,LY75
PRDM15,CBX5
PRDM15,RPP25
PRDM15,NFYB
PRDM15,RPN2
PRDM15,TENM4
PRDM15,RCC2
PRDM15,RAD23B
PRDM15,ELL
PRDM15,MSH6
PRDM15,DOCK5
PRDM15,GOT1
PRDM15,EDEM1
PRDM15,P3H1
PRDM15,GXYLT1
PRDM15,HSP90AB1
PRDM15,IMPDH2
PRDM15,GABBR1
PRDM15,TMEM9B
PRDM15,COPB1
PRDM15,ARF1
PRDM15,TM9SF3
PRDM15,ASPH
PRDM15,SETDB1
PRDM15,KLF2
PRDM15,QSOX1
PRDM15,FKBP9
PRDM15,GCNT1
PRDM15,TPD52
PRDM15,PDIA3
PRDM15,MED1
PRDM15,TBRG1
PRDM15,HELB
PRDM15,TCF12
PRDM15,ANO10
PRDM15,GHR
PRDM15,WDR11
PRDM15,BASP1
PRDM15,FUT8
PRDM15,KCTD10
PRDM15,DDOST
PRDM15,GTF2B
PRDM15,DNMT3B
PRDM15,SSR3
PRDM15,DCTPP1
PRDM15,WDR82
PRDM15,MSL2
PRDM15,HDLBP
PRDM15,DMAP1
PRDM15,P4HB
PRDM15,SLC9A6
PRDM15,SEC24D
PRDM15,ARFGAP1
PRDM15,STARD10
PRDM15,GALNT7
PRDM15,SRSF2
PRDM15,PHLDB2
PRDM15,PRDX1
PRDM15,JUN
PRDM15,CBFA2T2
PRDM15,RRN3
PRDM15,DARS
PRDM15,TMEM214
PRDM15,HAP1
PRDM15,TMED3
PRDM15,SMAD1
PRDM15,MED26
PRDM15,CTSL
PRDM15,SALL1
PRDM15,RRAS2
PRDM15,CLTC
PRDM15,GNPTAB
PRDM15,MTF2
PRDM15,NCOR2
PRDM15,ITGAV
PRDM15,RPN1
PRDM15,PRKCE
PRDM15,HIP1
PRDM15,TMED9
PRDM15,LRRC59
PRDM15,NFYA
PRDM15,SEC24A
PRDM15,ZFP428
PRDM15,PCOLCE
PRDM15,H13
PRDM15,PTPN21
PRDM15,GSR
PRDM15,EED
PRDM15,CALR
PRDM15,LYN
PRDM15,ADAM23
PRDM15,LAMP1
PRDM15,SALL4
PRDM15,ADAM10
PRDM15,COL18A1
PRDM15,HSP90AA1
PRDM15,EVA1A
PRDM15,NCAPD3
PRDM15,CDC16
PRDM15,TGIF2
PRDM15,CPOX
PRDM15,VAMP8
PRDM15,NELFA
PRDM15,ATF7IP
PRDM15,GNAI3
PRDM15,PLA2G15
PRDM15,PDCD6IP
PRDM15,ADNP
PRDM15,TCL1
PRDM15,SEC23A
PRDM15,ATP6V0E
PRDM15,BTAF1
PRDM15,NFYC
PRDM15,CHMP4B
PRDM15,MOB3B
PRDM15,NODAL
PRDM15,RANBP17
PRDM15,PNP
PRDM15,POU5F1
PRDM15,BMPER
PRDM15,AP2A2
PRDM15,PDK1
PRDM15,SH3PXD2B
PRDM15,SMYD2
PRDM15,WDR5
PRDM15,P4HA2
PRDM15,ME1
PRDM15,MAN1A
PRDM15,FGF10
PRDM15,RTN3
PRDM15,ZFYVE21
PRDM15,NSL1
PRDM15,ACTL6A
PRDM15,CHD1
PRDM15,CREB3L2
PRDM15,CDK9
PRDM15,USP16
PRDM15,MFSD1
PRDM15,TMBIM6
PRDM15,TFCP2L1
PRDM15,ZFP143
PRDM15,GLI2
PRDM15,TMOD3
PRDM15,RAD21
PRDM15,FGFR4
PRDM15,OBSL1
PRDM15,E2F1
PRDM15,NIPSNAP1
PRDM15,CD63
PRDM15,FHDC1
PRDM15,CKAP4
PRDM15,OOEP
PRDM15,SUPT5
PRDM15,PCOLCE2
PRDM15,E4F1
PRDM15,CTCF
PRDM15,GLDC
PRDM15,EPAS1
PRDM15,FBXO22
PRDM15,KHDC3
PRDM15,ENOX1
PRDM15,SAP30
PRDM15,COBLL1
PRDM15,SIK1
PRDM15,ZFP322A
PRDM15,RAB11A
PRDM15,PLEKHF2
PRDM15,P4HA1
PRDM15,DTX3L
PRDM15,SETX
PRDM15,COPG1
PRDM15,SLC25A4
PRDM15,KDM1A
PRDM15,TBX3
PRDM15,MYC
PRDM15,FGFR1
PRDM15,KDELC2
PRDM15,MED23
PRDM15,EIF2S2
PRDM15,SLC39A1
PRDM15,MOV10
PRDM15,PARP1
PRDM15,CTBP2
PRDM15,ARHGEF28
PRDM15,PATJ
PRDM15,ELL3
PRDM15,STX3
PRDM15,SMARCC1
PRDM15,SUMO1
PRDM15,KDM5A
PRDM15,PSEN1
PRDM15,CERS4
PRDM15,PML
PRDM15,LPAR2
PRDM15,HSPA4
PRDM15,SOAT1
PRDM15,RAB2A
PRDM15,IGFBP2
PRDM15,SUPT16
PRDM15,MSH2
PRDM15,MMGT1
PRDM15,SNX7
PRDM15,MYBL2
PRDM15,PDE4DIP
PRDM15,SMAD2
PRDM15,ZBTB44
PRDM15,XBP1
PRDM15,SS18
PRDM15,NRF1
PRDM15,GGA2
PRDM15,GLO1
PRDM15,ARPC2
PRDM15,NCOR1
PRDM15,ZFP710
PRDM15,COPA
PRDM15,AMFR
PRDM15,ZFP57
PRDM15,DDX21
PRDM15,ILK
PRDM15,GTF3C1
PRDM15,TCF15
PRDM15,MYMX
PRDM15,JAM2
PRDM15,DERL1
PRDM15,PARD6B
PRDM15,HIRA
PRDM15,BEND5
PRDM15,ACP6
PRDM15,DPY30
PRDM15,SUPT6
PRDM15,NID1
PRDM15,GORASP2
PRDM15,FXYD6
PRDM15,CREBBP
PRDM15,YEATS4
PRDM15,NASP
PRDM15,POLE4
PRDM15,ADGRA2
PRDM15,IKBIP
PRDM15,APAF1
PRDM15,TLE4
PRDM15,DKC1
PRDM15,KDM4C
PRDM15,INO80
PRDM15,TMED10
PRDM15,TDH
PRDM15,OSTC
PRDM15,ETV5
PRDM15,RNF138
PRDM15,ELOB
PRDM15,ITGA6
PRDM15,FBXW8
PRDM15,TCEA3
PRDM15,DRAM1
PRDM15,ESRRB
PRDM15,FKBP5
PRDM15,BAZ1A
PRDM15,SNX2
PRDM15,RIF1
PRDM15,TGFBR3
PRDM15,PHC1
PRDM15,DICER1
PRDM15,APEX1
PRDM15,VAMP3
PRDM15,TNKS
PRDM15,ARHGAP1
PRDM15,EMP2
PRDM15,TIMP2
PRDM15,RETREG1
PRDM15,SAP18
PRDM15,KMT2D
PRDM15,RBMXL2
PRDM15,SERBP1
PRDM15,SEC11A
PRDM15,SMARCAD1
PRDM15,PTPN14
PRDM15,HSPG2
PRDM15,NUP210
PRDM15,ILDR1
PRDM15,ATP6V0A1
PRDM15,TMEM165
PRDM15,TAF3
PRDM15,SARAF
PRDM15,DR1
PRDM15,PWP1
PRDM15,MVB12B
PRDM15,RUVBL1
PRDM15,TFRC
PRDM15,TAX1BP3
PRDM15,SETD7
PRDM15,MDN1
PRDM15,FN1
PRDM15,ARL8A
PRDM15,KDM6A
PRDM15,LDLRAP1
PRDM15,CTR9
PRDM15,NMNAT2
PRDM15,TET3
PRDM15,BMP1
PRDM15,ZFHX3
PRDM15,DNAJC3
PRDM15,RAP1GDS1
PRDM15,ZMYND8
PRDM15,UPP1
PRDM15,STAT3
PRDM15,MKRN1
PRDM15,REEP5
PRDM15,RCOR1
PRDM15,ZFP281
PRDM15,SLC35F5
PRDM15,PTP4A1
PRDM15,ABHD5
PRDM15,THAP11
PRDM15,STT3A
PRDM15,LRRC58
PRDM15,COMMD3
PRDM15,HS3ST1
PRDM15,SLC39A8
PRDM15,MAX
PRDM15,RAF1
PRDM15,KMT2B
PRDM15,GPX3
PRDM15,EFEMP2
PRDM15,CCDC88C
PRDM15,SH3GLB1
PRDM15,RRBP1
PRDM15,TDG
PRDM15,CDC5L
PRDM15,CARHSP1
PRDM15,SRSF1
PRDM15,PITPNC1
PRDM15,MAPKAPK2
PRDM15,BRD9
PRDM15,PHRF1
PRDM15,P3H2
PRDM15,GMNN
PRDM15,CDK7
PRDM15,XPNPEP1
PRDM15,SMARCA4
PRDM15,NPM1
PRDM15,SSRP1
PRDM15,LAMC1
PRDM15,EPOP
PRDM15,TET2
PRDM15,FNDC3B
PRDM15,AMPD2
PRDM15,PDIA6
PRDM15,VKORC1
PRDM15,USP28
PRDM15,MRAS
PRDM15,TPM4
PRDM15,TXNDC5
PRDM15,TRAM1
PRDM15,RFFL
PRDM15,MARC2
PRDM15,LEO1
PRDM15,SELENOS
PRDM15,ARF4
PRDM15,LTBP4
PRDM15,SFRP1
PRDM15,LAMA1
PRDM15,CALM1
PRDM15,TMEM59
PRDM15,HIRIP3
PRDM15,MBD3
PRDM15,DROSHA
PRDM15,L1TD1
PRDM15,AFF3
PRDM15,METTL3
PRDM15,HDAC2
PRDM15,CDK8
PRDM15,CDH6
PRDM15,ARPC5
PRDM15,ANK
PRDM15,SLC16A1
PRDM15,SHTN1
PRDM15,B4GALNT4
PRDM15,SOX2
PRDM15,CBX2
PRDM15,FRS2
PRDM15,FAM114A1
PRDM15,CHST15
PRDM15,SIN3A
PRDM15,GFPT1
PRDM15,TALDO1
PRDM15,COL4A2
PRDM15,COL4A1
PRDM15,CLCN5
PRDM15,TBP
PRDM15,ZCCHC24
PRDM15,PHF5A
PRDM15,ELL2
PRDM15,CBX1
PRDM15,UTF1
PRDM15,TGOLN1
PRDM15,SUMO2
PRDM15,SUZ12
PRDM15,P3H4
PRDM15,NIPBL
PRDM15,DPF2
PRDM15,TIMP3
PRDM15,ZFP384
PRDM15,EZH2
PRDM15,ACBD3
PRDM15,TEX264
PRDM15,SRI
PRDM15,CREB3
PRDM15,GLIPR2
PRDM15,TMED2
PRDM15,OAT
PRDM15,GNS
PRDM15,TSPAN9
PRDM15,MAFK
PRDM15,FBRSL1
PRDM15,BRD4
PRDM15,BAG2
PRDM15,FRMD4A
PRDM15,SPNS2
